,Age,nb_subjets,Family_size,Internet,Study,Sleep,Media,Note_avant,Online_mode,doubts_online,performance_online,Gender_Male,Home_location_Urban,Education_Post Graduate,Education_School,Education_Under Graduate,Device_used_Desktop,Device_used_Laptop,Device_used_Mobile,Economic_status_Middle Class,Economic_status_Poor,Economic_status_Rich,Sport_Yes,Monitoring_Yes,Gaming_Yes,separate_room_Yes,group_study_yes,interest_Both,interest_Practical,interest_Theory,Satisfaction_online_Average,Satisfaction_online_Bad,Satisfaction_online_Good
256,0.2903225806451613,0.21052631578947367,0.25,0.75,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.8888888888888888,0.25,0.5,0.25,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
257,0.3225806451612903,0.3157894736842105,0.25,0.0,1.0,0.4444444444444444,0.1111111111111111,0.8888888888888888,0.0,0.0,0.25,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
258,0.3225806451612903,0.3157894736842105,0.125,0.75,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.5,0.25,0.75,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0
259,0.3225806451612903,0.21052631578947367,0.5,1.0,0.7777777777777778,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.75,0.75,1.0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1
260,0.2903225806451613,0.21052631578947367,0.5,1.0,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.25,0.0,0.0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
261,0.3548387096774194,0.3157894736842105,0.375,0.75,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.7777777777777778,0.75,0.25,0.625,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
262,0.2903225806451613,0.3684210526315789,0.25,0.75,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.0,0.0,0.375,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
263,0.3548387096774194,0.3157894736842105,0.375,1.0,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.5,0.75,0.625,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0
264,0.25806451612903225,0.2631578947368421,0.25,0.25,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.7777777777777778,0.5,0.5,0.625,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
265,0.2903225806451613,0.2631578947368421,0.25,0.5,0.3333333333333333,0.6666666666666666,0.0,0.8888888888888888,0.0,0.5,0.5,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
266,0.2903225806451613,0.2631578947368421,0.125,1.0,0.4444444444444444,0.6666666666666666,0.2222222222222222,1.0,1.0,1.0,1.0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
267,0.2903225806451613,0.2631578947368421,0.125,0.5,0.7777777777777778,0.0,0.0,1.0,0.5,0.5,0.25,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0
268,0.3548387096774194,0.3157894736842105,0.25,0.75,0.0,0.8888888888888888,1.0,0.6666666666666666,0.0,0.0,0.0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
269,0.3225806451612903,0.3684210526315789,0.25,1.0,0.3333333333333333,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.5,0.0,0.625,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
270,0.3225806451612903,0.3684210526315789,0.375,0.75,1.0,1.0,0.3333333333333333,0.7777777777777778,0.75,1.0,1.0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
271,0.2903225806451613,0.21052631578947367,0.5,0.75,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.8888888888888888,0.5,0.5,0.625,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0
272,0.2903225806451613,0.3157894736842105,0.25,1.0,1.0,0.3333333333333333,0.0,1.0,0.75,0.5,0.875,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
273,0.2903225806451613,0.15789473684210525,0.25,1.0,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.7777777777777778,0.5,1.0,0.75,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0
274,0.2903225806451613,0.21052631578947367,0.25,0.75,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.8888888888888888,0.5,0.5,0.5,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0
275,0.3548387096774194,0.3684210526315789,0.5,0.5,0.5555555555555556,0.5555555555555556,0.0,1.0,0.75,0.5,0.5,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1
276,0.3870967741935484,0.3684210526315789,0.375,0.75,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.6666666666666666,0.5,0.5,0.5,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1
277,0.3225806451612903,0.42105263157894735,0.25,1.0,0.5555555555555556,0.7777777777777778,0.0,0.8888888888888888,1.0,0.5,0.375,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
278,0.2903225806451613,0.3157894736842105,0.25,0.75,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.25,1.0,0.625,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
279,0.3548387096774194,0.3157894736842105,0.375,0.25,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.5,0.5,0.5,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0
280,0.3225806451612903,0.2631578947368421,0.25,1.0,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.7777777777777778,0.5,0.0,0.5,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0
281,0.3225806451612903,0.10526315789473684,0.75,0.75,0.1111111111111111,1.0,0.0,1.0,0.0,0.0,0.75,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0
282,0.3548387096774194,0.3684210526315789,0.25,0.75,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.6666666666666666,0.75,0.5,0.625,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
283,0.3548387096774194,0.3157894736842105,0.125,0.75,0.3333333333333333,0.7777777777777778,0.1111111111111111,0.8888888888888888,0.5,0.25,0.75,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1
284,0.3548387096774194,0.2631578947368421,0.125,1.0,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.5,0.5,0.75,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0
285,0.2903225806451613,0.15789473684210525,0.25,0.5,0.5555555555555556,0.7777777777777778,0.0,0.8888888888888888,0.25,0.0,0.125,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
286,0.3548387096774194,0.3684210526315789,0.25,0.5,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.25,0.75,0.5,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
287,0.2903225806451613,0.2631578947368421,0.125,0.5,0.5555555555555556,0.6666666666666666,0.2222222222222222,0.7777777777777778,0.75,0.75,0.5,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0
288,0.3548387096774194,0.3157894736842105,0.25,0.75,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.25,0.25,0.75,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0
289,0.3548387096774194,0.3684210526315789,0.25,0.75,0.0,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.0,0.0,0.625,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0
290,0.25806451612903225,0.21052631578947367,0.375,1.0,0.6666666666666666,0.7777777777777778,0.2222222222222222,1.0,0.75,0.5,0.625,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0
291,0.3225806451612903,0.3157894736842105,0.375,0.5,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.7777777777777778,0.5,0.25,0.625,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0
292,0.3548387096774194,0.3157894736842105,0.375,0.75,0.5555555555555556,0.5555555555555556,0.0,0.7777777777777778,1.0,1.0,0.875,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1
293,0.3225806451612903,0.21052631578947367,0.25,0.75,0.1111111111111111,0.5555555555555556,0.0,1.0,0.5,0.0,0.5,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
294,0.3548387096774194,0.3157894736842105,0.25,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.75,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
295,0.3548387096774194,0.2631578947368421,0.375,0.25,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.8888888888888888,0.5,0.25,0.25,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
296,0.3225806451612903,0.3684210526315789,0.25,0.75,0.5555555555555556,0.6666666666666666,0.0,0.8888888888888888,0.5,0.75,0.625,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0
297,0.3870967741935484,0.3157894736842105,0.375,0.75,0.3333333333333333,1.0,0.1111111111111111,0.7777777777777778,0.5,0.5,0.75,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
298,0.2903225806451613,0.3157894736842105,0.25,0.5,0.6666666666666666,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.25,0.25,0.25,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0
299,0.3225806451612903,0.2631578947368421,0.375,0.75,0.0,0.6666666666666666,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
300,0.2903225806451613,0.2631578947368421,0.125,0.25,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.8888888888888888,0.5,0.25,0.125,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
301,0.3548387096774194,0.3684210526315789,0.375,1.0,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.8888888888888888,0.5,0.5,0.5,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0
302,0.3548387096774194,0.3684210526315789,0.25,0.25,0.4444444444444444,0.2222222222222222,0.0,0.2222222222222222,0.25,0.5,0.0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0
303,0.3548387096774194,0.2631578947368421,1.0,0.75,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.7777777777777778,0.5,0.5,0.75,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0
304,0.3548387096774194,1.0,0.875,0.25,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.0,0.0,0.75,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
305,0.41935483870967744,0.42105263157894735,0.375,0.5,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.5,0.5,0.75,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0
306,0.3870967741935484,0.3684210526315789,0.25,1.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,1.0,0.75,0.5,0.875,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0
307,0.2903225806451613,0.2631578947368421,0.25,0.5,0.8888888888888888,0.6666666666666666,0.1111111111111111,0.8888888888888888,0.5,0.5,0.375,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
308,0.3548387096774194,0.3157894736842105,0.25,0.75,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.7777777777777778,0.75,0.75,0.75,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0
309,0.3548387096774194,0.15789473684210525,0.125,1.0,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.25,0.5,0.75,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
310,0.3548387096774194,0.2631578947368421,0.25,0.5,0.5555555555555556,0.6666666666666666,0.1111111111111111,0.7777777777777778,0.5,0.75,0.875,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0
311,0.25806451612903225,0.3157894736842105,0.25,0.5,0.7777777777777778,0.5555555555555556,0.1111111111111111,0.8888888888888888,1.0,1.0,0.75,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1
312,0.3870967741935484,1.0,0.125,0.75,0.4444444444444444,1.0,0.2222222222222222,0.8888888888888888,0.5,0.5,0.625,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1
313,0.3225806451612903,0.2631578947368421,0.125,0.5,0.5555555555555556,0.6666666666666666,0.0,1.0,0.5,0.25,0.75,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0
314,0.3870967741935484,0.3684210526315789,0.375,0.5,0.4444444444444444,0.7777777777777778,0.1111111111111111,0.6666666666666666,0.5,0.5,0.625,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0
315,0.3548387096774194,0.3684210526315789,0.0,0.75,1.0,0.5555555555555556,0.0,0.7777777777777778,0.5,0.75,0.5,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0
316,0.3870967741935484,0.3157894736842105,0.25,0.75,0.4444444444444444,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.75,1.0,0.75,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
317,0.3548387096774194,0.3684210526315789,0.375,1.0,0.5555555555555556,0.5555555555555556,0.1111111111111111,0.7777777777777778,0.5,0.5,0.5,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1
318,0.2903225806451613,0.15789473684210525,0.125,0.75,0.4444444444444444,0.7777777777777778,0.0,0.8888888888888888,0.5,0.5,0.75,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
319,0.3870967741935484,0.21052631578947367,0.375,0.75,0.2222222222222222,0.6666666666666666,0.8888888888888888,0.6666666666666666,0.25,0.0,0.25,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
320,0.3548387096774194,0.42105263157894735,0.375,0.75,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.75,0.75,0.75,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0
321,0.3548387096774194,0.3684210526315789,0.25,1.0,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.8888888888888888,0.5,0.25,0.75,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
322,0.25806451612903225,0.3157894736842105,1.0,0.75,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.8888888888888888,0.25,0.5,0.375,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0
323,0.3548387096774194,0.3157894736842105,0.25,0.5,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.7777777777777778,0.5,0.25,0.375,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0
324,0.3870967741935484,0.3157894736842105,0.125,0.25,0.0,0.4444444444444444,0.1111111111111111,0.6666666666666666,0.0,0.5,0.5,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
325,0.3870967741935484,0.2631578947368421,0.25,0.5,0.5555555555555556,0.5555555555555556,0.0,0.3333333333333333,0.0,0.5,0.5,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0
326,0.3225806451612903,0.3684210526315789,0.25,1.0,0.1111111111111111,0.4444444444444444,0.0,0.7777777777777778,0.0,0.0,0.5,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0
327,0.3548387096774194,0.3157894736842105,0.25,0.75,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.8888888888888888,0.5,0.5,0.5,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
328,0.3225806451612903,0.3157894736842105,0.25,0.75,0.3333333333333333,0.7777777777777778,0.1111111111111111,1.0,0.5,0.25,0.375,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0
329,0.3225806451612903,0.3157894736842105,0.375,1.0,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.8888888888888888,0.0,0.0,0.5,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
330,0.3548387096774194,0.3684210526315789,0.375,0.75,0.0,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.0,0.0,0.75,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
331,0.3548387096774194,0.42105263157894735,0.25,0.5,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.7777777777777778,0.25,0.25,0.375,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
332,0.3548387096774194,0.2631578947368421,0.25,1.0,0.4444444444444444,0.8888888888888888,0.2222222222222222,0.8888888888888888,0.5,0.0,0.5,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0
333,0.3225806451612903,0.3157894736842105,0.25,1.0,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.5,0.25,0.25,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0
334,0.3225806451612903,0.3157894736842105,0.25,0.75,0.1111111111111111,0.7777777777777778,0.2222222222222222,0.8888888888888888,0.5,0.25,0.875,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
335,0.2903225806451613,0.2631578947368421,0.25,1.0,0.0,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.5,0.5,0.25,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0
336,0.3548387096774194,0.3157894736842105,0.25,0.75,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.5,0.5,0.875,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0
337,0.3548387096774194,0.3157894736842105,0.25,1.0,0.0,0.6666666666666666,0.2222222222222222,0.8888888888888888,0.25,0.5,0.5,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0
338,0.3225806451612903,0.3684210526315789,0.25,0.75,0.5555555555555556,0.7777777777777778,0.0,0.8888888888888888,0.75,0.75,0.75,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0
339,0.3548387096774194,0.42105263157894735,0.125,0.75,0.3333333333333333,0.8888888888888888,0.2222222222222222,0.8888888888888888,0.25,0.25,0.5,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
340,0.3548387096774194,0.2631578947368421,0.125,1.0,1.0,0.7777777777777778,0.1111111111111111,1.0,0.25,0.0,0.75,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0
341,0.3225806451612903,0.42105263157894735,0.25,0.0,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.8888888888888888,0.5,0.5,0.875,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0
342,0.3225806451612903,0.2631578947368421,0.125,0.5,0.4444444444444444,0.8888888888888888,0.2222222222222222,0.8888888888888888,0.0,0.25,0.125,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
343,0.3548387096774194,0.3157894736842105,0.25,1.0,0.3333333333333333,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.5,0.5,0.625,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0
344,0.3548387096774194,0.2631578947368421,0.25,1.0,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.8888888888888888,0.5,0.75,0.625,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
345,0.3548387096774194,0.3157894736842105,0.25,0.5,0.1111111111111111,0.4444444444444444,0.4444444444444444,1.0,0.25,0.5,0.75,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0
346,0.3548387096774194,0.3684210526315789,1.0,0.5,0.4444444444444444,0.5555555555555556,0.1111111111111111,0.7777777777777778,0.75,0.75,0.75,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1
347,0.3548387096774194,0.2631578947368421,0.25,0.75,0.4444444444444444,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.25,0.25,0.5,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0
348,0.3225806451612903,0.3684210526315789,0.25,0.75,0.5555555555555556,0.6666666666666666,0.2222222222222222,0.8888888888888888,0.25,0.5,0.375,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
349,0.3548387096774194,0.0,0.125,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.5,1.0,1.0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1
350,0.3870967741935484,0.3684210526315789,0.25,0.75,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.8888888888888888,0.75,0.5,0.625,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
351,0.3870967741935484,0.42105263157894735,0.125,0.5,0.5555555555555556,0.6666666666666666,0.2222222222222222,0.7777777777777778,0.5,0.25,0.25,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0
352,0.3225806451612903,0.3157894736842105,0.25,0.75,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.8888888888888888,0.5,0.75,0.75,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0
353,0.41935483870967744,0.3684210526315789,0.75,0.5,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.7777777777777778,0.5,0.5,0.75,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
354,0.2903225806451613,0.3157894736842105,0.25,1.0,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.8888888888888888,0.5,0.5,0.625,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1
355,0.3225806451612903,0.3157894736842105,0.375,0.75,0.0,0.4444444444444444,0.2222222222222222,0.7777777777777778,0.0,0.0,0.75,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0
356,0.3870967741935484,0.10526315789473684,1.0,1.0,0.2222222222222222,0.7777777777777778,0.0,0.8888888888888888,0.25,0.25,0.5,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
357,0.3548387096774194,0.3157894736842105,0.25,0.75,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.75,0.75,1.0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
358,0.3225806451612903,0.21052631578947367,0.75,0.25,0.3333333333333333,0.6666666666666666,0.0,0.8888888888888888,0.25,0.75,0.375,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0
359,0.3548387096774194,0.3157894736842105,0.25,0.75,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.25,0.25,0.5,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0
360,0.41935483870967744,0.15789473684210525,0.25,0.75,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.75,0.75,1.0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
361,0.3870967741935484,0.3684210526315789,0.25,0.75,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.8888888888888888,0.5,0.5,0.875,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0
362,0.3548387096774194,0.3684210526315789,0.25,0.5,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.7777777777777778,0.25,0.25,0.5,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0
363,0.3870967741935484,0.42105263157894735,0.375,0.75,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.25,0.0,0.375,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0
364,0.3548387096774194,0.3684210526315789,0.0,1.0,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.7777777777777778,1.0,0.5,0.75,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0
365,0.3548387096774194,0.3684210526315789,0.5,0.75,0.2222222222222222,0.6666666666666666,0.0,0.8888888888888888,0.0,0.0,0.5,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
366,0.3225806451612903,0.3157894736842105,0.125,0.75,0.1111111111111111,0.7777777777777778,0.3333333333333333,1.0,0.5,0.0,0.75,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0
367,0.45161290322580644,1.0,0.375,1.0,0.0,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.25,0.0,0.375,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
368,0.3548387096774194,0.3157894736842105,0.375,1.0,0.5555555555555556,0.6666666666666666,0.2222222222222222,0.7777777777777778,0.5,0.5,0.625,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
369,0.3548387096774194,0.42105263157894735,0.25,0.75,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.5,0.25,0.5,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0
370,0.2903225806451613,0.15789473684210525,0.25,1.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.8888888888888888,0.25,0.0,0.75,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
371,0.3225806451612903,0.3157894736842105,0.25,1.0,0.4444444444444444,0.6666666666666666,0.4444444444444444,1.0,0.0,0.25,1.0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
372,0.3225806451612903,0.21052631578947367,0.125,1.0,0.4444444444444444,0.5555555555555556,0.0,0.8888888888888888,0.25,0.5,0.625,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0
